"Target Group";Subcamp;"Original Order Number";Country;"Troop Name";"Kid ID Code"
SC1_G35;1;IST-12821;"United States";"Atomic Tacos";IqpSL5EN-18
SC1_G35;1;IST-12821;"United States";"Atomic Tacos";Nv4eiKhV-17
SC1_G35;1;IST-17219;Poland;"13WDH patrol starszoharcerski";8B7DbilD-7
SC1_G35;1;IST-97382;"The Netherlands";"Scouting Ewijk";5CpBxkFR-10
SC1_G35;1;IST-83825;Poland;"FDDH 2";oVBSuVOg-4
SC1_G35;1;IST-83825;Poland;"FDDH 2";vnexUzxx-5
SC1_G35;1;IST-30049;"Czech Republic";"Tumulus Újezd u Brna aneb děcka, pecka, pojedeme do Německa";TJ3lGH60-5
SC1_G35;1;IST-17219;Poland;"13WDH patrol starszoharcerski";m6CTjM1p-8
SC1_G36;1;IST-90673;"The Netherlands";"Sc.Burg.Welschen Meerhoven";gFrL6n1u-8
SC1_G36;1;IST-92152;"Czech Republic";"Orion Kladno";YgwjpL7T-14
SC1_G36;1;IST-17411;Germany;"Pfadfinder Erkelenz";qcz2x656-9
SC1_G36;1;;Poland;;sU7WVttr-42
SC1_G36;1;IST-92152;"Czech Republic";"Orion Kladno";PHsEVhq9-13
SC1_G36;1;;Poland;;2unT2ngm-43
SC1_G36;1;IST-10208;"The Netherlands";"Scouting St. Martinus Beek";tMwFGhzq-29
SC1_G36;1;IST-10208;"The Netherlands";"Scouting St. Martinus Beek";HDRHkp9Z-28
SC1_G36;1;IST-90673;"The Netherlands";"Sc.Burg.Welschen Meerhoven";e4mhnYew-7
SC1_G36;1;IST-17411;Germany;"Pfadfinder Erkelenz";ACM0Ieja-8
SC1_G37;1;IST-81116;"Czech Republic";Mustangové;yjTCKV8c-6
SC1_G37;1;IST-81116;"Czech Republic";Mustangové;F49Vba96-5
SC1_G37;1;IST-17338;"United States";"Wiesbaden Troop";wmWXBJuf-24
SC1_G37;1;IST-11217;Poland;"424 DS ""Żywioły""";w8rClgcv-3
SC1_G37;1;IST-11217;Poland;"424 DS ""Żywioły""";ghnw1wXn-2
SC1_G37;1;IST-23477;Germany;"DPSG Stamm Alzenau";FIlKmbE8-9
SC1_G37;1;;Poland;;a2SRuuMm-14
SC1_G37;1;IST-17338;"United States";"Wiesbaden Troop";t5P6V3UK-25
SC1_G37;1;IST-23477;Germany;"DPSG Stamm Alzenau";60b4CW76-8
SC1_G37;1;;Poland;;k9u7J1qv-15
SC1_G37;1;IST-11217;Poland;"424 DS ""Żywioły""";UXffeCYI-1
SC1_G38;1;IST-11133;GB;"DPSG Kempen";qtX4PUr5-187
SC1_G38;1;IST-37418;"United States";"SHAPE Troop 325B";E5vZMPdJ-12
SC1_G38;1;IST-17058;"United States";"St. Bernhard";LjnsWFvd-22
SC1_G38;1;IST-17058;"United States";"St. Bernhard";jxFXvqkq-23
SC1_G38;1;IST-37418;"United States";"SHAPE Troop 325B";dBm1LcFL-11
SC1_G38;1;IST-65379;"The Netherlands";"Scouting Johannes Vianney";ExRfpWo8-3
SC1_G38;1;IST-65379;"The Netherlands";"Scouting Johannes Vianney";qtSqQPe5-4
SC1_G38;1;IST-15785;"The Netherlands";"Marnix van Sint Aldegonde";p7XLDUiR-4
SC1_G38;1;IST-11133;GB;"DPSG Kempen";IPFLaPIW-186
SC1_G38;1;IST-15785;"The Netherlands";"Marnix van Sint Aldegonde";C8Y0S5Au-5
SC1_G39;1;IST-11133;Germany;"DPSG Kempen";efZHjLFv-75
SC1_G39;1;IST-11256;GB;"1st Maisons-Laffitte International";pDQ5mIZN-8
SC1_G39;1;IST-11256;GB;"1st Maisons-Laffitte International";gDxU7jau-7
SC1_G39;1;IST-31582;Germany;"Stamm von Berg";FzUvoysn-9
SC1_G39;1;IST-31582;Germany;"Stamm von Berg";hHl8XfhA-10
SC1_G39;1;IST-11133;Germany;"DPSG Kempen";TS517BuQ-74
SC1_G39;1;IST-17058;Germany;"St. Bernhard";D9sFKLco-4
SC1_G39;1;IST-18688;"Czech Republic";Core;I8OtQQKZ-3
SC1_G39;1;IST-18688;"Czech Republic";Core;WO5hRxrk-4
SC1_G39;1;IST-17058;Germany;"St. Bernhard";jYf3ZNIJ-5
SC1_G40;1;IST-31219;Poland;bunt;4OVvqhAG-7
SC1_G40;1;IST-64944;"Czech Republic";Želivák;6fb20kA2-9
SC1_G40;1;IST-64944;"Czech Republic";Želivák;m8Sss1wz-10
SC1_G40;1;IST-23477;Luxembourg;"DPSG Stamm Alzenau";2Fewttoi-25
SC1_G40;1;IST-12821;"United States";"Atomic Tacos";HKKOq9rW-20
SC1_G40;1;IST-12821;"United States";"Atomic Tacos";mlLhH1vT-19
SC1_G40;1;IST-64369;"Czech Republic";"Fata Morgana";XsS8idiM-2
SC1_G40;1;IST-23477;Luxembourg;"DPSG Stamm Alzenau";rRgUN8Wo-24
SC1_G40;1;IST-31219;Poland;bunt;1XmwKlIB-8
SC1_G40;1;IST-64369;"Czech Republic";"Fata Morgana";ihc25aKU-1
SC1_G40;1;IST-64369;"Czech Republic";"Fata Morgana";QB5gJ3oL-3
SC1_G41;1;IST-83825;Poland;"FDDH 2";PjGy1UEU-7
SC1_G41;1;IST-18979;Belgium;"Central Brussels Scouts";VjVe6NwL-8
SC1_G41;1;IST-18979;Belgium;"Central Brussels Scouts";pqY37xxj-9
SC1_G41;1;;Poland;;a7OW9eF9-44
SC1_G41;1;;Poland;;3bIqBrvH-45
SC1_G41;1;IST-83825;Poland;"FDDH 2";zIeqUn7f-6
SC1_G41;1;IST-97382;"The Netherlands";"Scouting Ewijk";cRmMWVGc-11
SC1_G41;1;IST-97382;"The Netherlands";"Scouting Ewijk";F5g7gyWy-12
SC1_G41;1;IST-92152;"Czech Republic";"Orion Kladno";ORWBRLJu-15
SC1_G41;1;IST-92152;"Czech Republic";"Orion Kladno";loDB0kTc-16
SC1_G42;1;IST-17411;Germany;"Pfadfinder Erkelenz";3uz0DVir-11
SC1_G42;1;IST-65379;"The Netherlands";"Scouting Johannes Vianney";HnU1RQ13-6
SC1_G42;1;IST-65379;"The Netherlands";"Scouting Johannes Vianney";dUFPzONJ-5
SC1_G42;1;IST-27230;"The Netherlands";"De Peelspeurders";DUBXaEyd-1
SC1_G42;1;IST-27230;"The Netherlands";"De Peelspeurders";np53pnre-2
SC1_G42;1;IST-13515;France;"Scout du Florival";XtZUrtzG-9
SC1_G42;1;IST-17411;Germany;"Pfadfinder Erkelenz";IUn6tE5p-10
SC1_G42;1;IST-13515;France;"Scout du Florival";JUcG864p-8
SC1_G42;1;IST-11217;Poland;"424 DS ""Żywioły""";kBg8Jn02-4
SC1_G42;1;IST-11217;Poland;"424 DS ""Żywioły""";yws3uu1y-5
SC1_G43;1;IST-11133;Germany;"DPSG Kempen";9Etd6wbX-77
SC1_G43;1;IST-17058;Germany;"St. Bernhard";9oYfYtKL-7
SC1_G43;1;IST-17058;Germany;"St. Bernhard";rNSsqxaB-6
SC1_G43;1;;Hungary;;ShvC9tZE-8
SC1_G43;1;IST-11133;Germany;"DPSG Kempen";dCu3BEcZ-76
SC1_G43;1;IST-19148;"The Netherlands";"Scouting Polaris";nBY5oz4R-6
SC1_G43;1;IST-61800;Germany;"DPSG Moers St. Josef";iLHLlnZr-1
SC1_G43;1;IST-13942;"United States";"Troop 100";opcUadN5-1
SC1_G43;1;;Hungary;;FhGFnFnc-9
SC1_G43;1;IST-19148;"The Netherlands";"Scouting Polaris";JpZpLUDh-7
SC1_G44;1;IST-21266;"The Netherlands";"Scouting St. Martinus";Bn0Wncv6-1
SC1_G44;1;IST-81116;"Czech Republic";Mustangové;QhmmBgl4-8
SC1_G44;1;IST-81116;"Czech Republic";Mustangové;mqYnn0Mp-7
SC1_G44;1;IST-21266;"The Netherlands";"Scouting St. Martinus";Skxf2npJ-2
SC1_G44;1;IST-21266;"The Netherlands";"Scouting St. Martinus";hiSfCOVR-3
SC1_G44;1;IST-49187;"The Netherlands";"St. Stanislaus";aBnlIhdI-17
SC1_G44;1;IST-49187;"The Netherlands";"St. Stanislaus";g07YTOJJ-16
SC1_G44;1;IST-11133;GB;"DPSG Kempen";6CDDMzDM-189
SC1_G44;1;IST-69112;"Czech Republic";"Dráčata Štěnovice";HnDfNATr-9
SC1_G44;1;IST-69112;"Czech Republic";"Dráčata Štěnovice";3t0fQuqj-10
SC1_G44;1;IST-11133;GB;"DPSG Kempen";y25AkgkY-188
SC1_G45;1;IST-17219;Poland;"13WDH patrol starszoharcerski";iTEINnZE-10
SC1_G45;1;IST-64369;"Czech Republic";"Fata Morgana";FiNkt8Xe-4
SC1_G45;1;IST-18688;"Czech Republic";Core;1Hd501j8-5
SC1_G45;1;IST-18688;"Czech Republic";Core;TPT41G09-6
SC1_G45;1;IST-17804;"United States";"Scout Troop 154 (Boys)";qolSsfNl-1
SC1_G45;1;IST-17219;Poland;"13WDH patrol starszoharcerski";VmhysYLW-9
SC1_G45;1;IST-31582;Germany;"Stamm von Berg";VQ2mQEio-11
SC1_G45;1;IST-17804;"United States";"Scout Troop 154 (Boys)";0eWbozqB-2
SC1_G45;1;IST-31582;Germany;"Stamm von Berg";5FPPqCYp-12
SC1_G45;1;IST-64369;"Czech Republic";"Fata Morgana";OvCEblSD-5
SC1_G46;1;IST-18827;"Czech Republic";Ginkgo;xZjiNSsI-3
SC1_G46;1;IST-11133;Germany;"DPSG Kempen";IvVk9Au8-47
SC1_G46;1;IST-11133;Germany;"DPSG Kempen";kNFUsO5s-46
SC1_G46;1;IST-18827;"Czech Republic";Ginkgo;EEEfRUA6-1
SC1_G46;1;IST-18827;"Czech Republic";Ginkgo;0bzTOhQd-2
SC1_G46;1;IST-51638;"United States";"Scouting America Troop 325G";zWRad7ut-3
SC1_G46;1;IST-51638;"United States";"Scouting America Troop 325G";WDw3EiTr-4
SC1_G46;1;IST-90673;"The Netherlands";"Sc.Burg.Welschen Meerhoven";sl6dDfUs-9
SC1_G46;1;IST-90673;"The Netherlands";"Sc.Burg.Welschen Meerhoven";svFHHXR1-10
SC1_G46;1;IST-12701;Poland;"13 WDH - patrol harcerski";BTgMPigl-1
SC1_G46;1;IST-12701;Poland;"13 WDH - patrol harcerski";ThBNlPcs-2
SC1_G46;1;IST-12701;Poland;"13 WDH - patrol harcerski";u2iVLJlB-3
SC1_G47;1;IST-97382;"The Netherlands";"Scouting Ewijk";Cr0imALF-14
SC1_G47;1;IST-23477;Germany;"DPSG Stamm Alzenau";VjiMeOgV-10
SC1_G47;1;IST-23477;Germany;"DPSG Stamm Alzenau";dmS6QuCo-11
SC1_G47;1;IST-14176;"United States";Troop;jvccffYC-2
SC1_G47;1;IST-18827;"Czech Republic";Ginkgo;Yr7jXrzU-4
SC1_G47;1;IST-14176;"United States";Troop;6NZuZjJ9-1
SC1_G47;1;IST-18827;"Czech Republic";Ginkgo;9geFX0gX-5
SC1_G47;1;IST-14176;"United States";Troop;Klvar7LF-3
SC1_G47;1;IST-97382;"The Netherlands";"Scouting Ewijk";KByfUhsJ-13
SC1_G47;1;IST-97908;"Czech Republic";Artemis/Ontario;CVla1Il2-4
SC1_G47;1;IST-97908;"Czech Republic";Artemis/Ontario;iCvqidS0-3
SC1_G48;1;IST-17058;"United States";"St. Bernhard";7qqq57IZ-25
SC1_G48;1;IST-64944;"Czech Republic";Želivák;wCBMtuPL-12
SC1_G48;1;IST-64944;"Czech Republic";Želivák;P5M1vsZT-11
SC1_G48;1;IST-17411;Germany;"Pfadfinder Erkelenz";Hr0WN3jI-12
SC1_G48;1;IST-17411;Germany;"Pfadfinder Erkelenz";p3bMatLJ-13
SC1_G48;1;IST-92152;"Czech Republic";"Orion Kladno";RFFf165k-17
SC1_G48;1;IST-92152;"Czech Republic";"Orion Kladno";jxEInkhd-18
SC1_G48;1;IST-17058;"United States";"St. Bernhard";mrDTusbm-24
SC1_G48;1;;Poland;;zlJJqEic-46
SC1_G48;1;;Poland;;wpzUEXzD-47
SC1_G49;1;IST-11256;GB;"1st Maisons-Laffitte International";cksGSuOy-9
SC1_G49;1;IST-18787;"Czech Republic";"Junák - český skaut, středisko Podyjí Znojmo, z. s.";gXnv5Xbs-5
SC1_G49;1;IST-18827;"Czech Republic";Ginkgo;rfegspCv-6
SC1_G49;1;IST-18827;"Czech Republic";Ginkgo;b9V3C7BS-7
SC1_G49;1;IST-19596;"United States";"Troop 240";7jZLbnr8-2
SC1_G49;1;;Poland;;rBWaOdkC-16
SC1_G49;1;IST-19596;"United States";"Troop 240";vweRHgwG-1
SC1_G49;1;IST-18787;"Czech Republic";"Junák - český skaut, středisko Podyjí Znojmo, z. s.";ZNCXudjF-6
SC1_G49;1;IST-19596;"United States";"Troop 240";bm5s4blD-3
SC1_G49;1;;Poland;;a2alajTN-17
SC1_G49;1;IST-11256;GB;"1st Maisons-Laffitte International";jj2blqCz-10
SC1_G50;1;IST-11217;Poland;"424 DS ""Żywioły""";j4NA1rxH-7
SC1_G50;1;IST-83825;Poland;"FDDH 2";L7r9xarN-9
SC1_G50;1;IST-23477;Luxembourg;"DPSG Stamm Alzenau";S5hXy9GW-27
SC1_G50;1;IST-23477;Luxembourg;"DPSG Stamm Alzenau";tCx1hx4b-26
SC1_G50;1;IST-83825;Poland;"FDDH 2";tW7Lfbrl-8
SC1_G50;1;IST-18688;"Czech Republic";Core;MS2HqmIZ-8
SC1_G50;1;IST-11217;Poland;"424 DS ""Żywioły""";yyB8F8kQ-6
SC1_G50;1;IST-18688;"Czech Republic";Core;jaO2X05u-7
SC1_G50;1;IST-65379;"The Netherlands";"Scouting Johannes Vianney";ZdPI13Gv-8
SC1_G50;1;IST-65379;"The Netherlands";"Scouting Johannes Vianney";kkDzwC8J-7
SC1_G51;1;IST-21266;"The Netherlands";"Scouting St. Martinus";4uuyMeMG-5
SC1_G51;1;IST-11133;Germany;"DPSG Kempen";ikkCiEdT-78
SC1_G51;1;IST-21266;"The Netherlands";"Scouting St. Martinus";aPuSonjR-4
SC1_G51;1;IST-11133;Germany;"DPSG Kempen";yr4IYgki-79
SC1_G51;1;IST-12701;Poland;"13 WDH - patrol harcerski";vwpnuAXM-4
SC1_G51;1;IST-12701;Poland;"13 WDH - patrol harcerski";mFQh2RcJ-5
SC1_G51;1;IST-18979;Belgium;"Central Brussels Scouts";gPLB9tPm-10
SC1_G51;1;IST-18979;Belgium;"Central Brussels Scouts";quL61YRS-11
SC1_G51;1;IST-27230;"The Netherlands";"De Peelspeurders";UCDYV7yA-3
SC1_G51;1;IST-27230;"The Netherlands";"De Peelspeurders";liYyD61W-4
SC1_G52;1;IST-17058;Germany;"St. Bernhard";sb3CSNUz-8
SC1_G52;1;IST-13515;France;"Scout du Florival";cCU4kL0a-11
SC1_G52;1;IST-13515;France;"Scout du Florival";1AXUexTf-10
SC1_G52;1;IST-84861;"Czech Republic";Třebechovice;SgdqWeF3-2
SC1_G52;1;IST-31582;Germany;"Stamm von Berg";xYYWBIiC-14
SC1_G52;1;IST-84861;"Czech Republic";Třebechovice;NAGPEJGI-1
SC1_G52;1;IST-97382;"The Netherlands";"Scouting Ewijk";SKPnj7nC-15
SC1_G52;1;IST-97382;"The Netherlands";"Scouting Ewijk";5tlPhHLw-16
SC1_G52;1;IST-31582;Germany;"Stamm von Berg";nDopKhj2-13
SC1_G52;1;IST-17058;Germany;"St. Bernhard";5ZCbnzwN-9
SC1_G53;1;;Hungary;;YuF5lJrJ-10
SC1_G53;1;IST-65379;"The Netherlands";"Scouting Johannes Vianney";6lLrLr78-10
SC1_G53;1;IST-65379;"The Netherlands";"Scouting Johannes Vianney";igC4stfN-9
SC1_G53;1;IST-17411;Germany;"Pfadfinder Erkelenz";kvLGJIF6-15
SC1_G53;1;IST-17411;Germany;"Pfadfinder Erkelenz";Prr7gvSA-14
SC1_G53;1;IST-14176;"United States";Troop;tCPvbQ0y-5
SC1_G53;1;IST-17804;"United States";"Scout Troop 154 (Boys)";TKSnVXhm-3
SC1_G53;1;IST-14176;"United States";Troop;0ClGb0OH-4
SC1_G53;1;IST-17804;"United States";"Scout Troop 154 (Boys)";6jfanraK-4
SC1_G53;1;;Hungary;;2pTncHgA-11
SC1_G54;1;IST-15385;"Czech Republic";"Junák - český skaut, středisko Oheň Most, z. s.";DtRlO0Jg-2
SC1_G54;1;IST-19596;"United States";"Troop 240";xdqCIgmU-4
SC1_G54;1;IST-19596;"United States";"Troop 240";nWrzcLyj-5
SC1_G54;1;IST-69112;"Czech Republic";"Dráčata Štěnovice";92UAPTAP-12
SC1_G54;1;IST-15385;"Czech Republic";"Junák - český skaut, středisko Oheň Most, z. s.";Mzn21A1N-1
SC1_G54;1;IST-69112;"Czech Republic";"Dráčata Štěnovice";ARRQVsaK-11
SC1_G54;1;;Poland;;cme464e0-48
SC1_G54;1;IST-19283;"Czech Republic";Stopaři;CBOGhLtN-1
SC1_G54;1;IST-19283;"Czech Republic";Stopaři;VFkpMjUp-2
SC1_G54;1;;Poland;;ELPgbcX0-49
SC1_G55;1;IST-18688;"Czech Republic";Core;6qjYeJRA-9
SC1_G55;1;IST-83825;Poland;"FDDH 2";ycVEDKrP-11
SC1_G55;1;IST-83825;Poland;"FDDH 2";VUNN8rxA-10
SC1_G55;1;IST-11217;Poland;"424 DS ""Żywioły""";TkdUQd0L-8
SC1_G55;1;IST-11217;Poland;"424 DS ""Żywioły""";upJGR6nq-9
SC1_G55;1;IST-17219;Poland;"13WDH patrol starszoharcerski";gHd4kTK5-11
SC1_G55;1;IST-17219;Poland;"13WDH patrol starszoharcerski";TrgjrWid-12
SC1_G55;1;IST-11133;Germany;"DPSG Kempen";nLHU6Fl1-81
SC1_G55;1;IST-11133;Germany;"DPSG Kempen";sLmJpgni-80
SC1_G55;1;IST-18688;"Czech Republic";Core;YGH5a8g7-10
SC1_G56;1;IST-12701;Poland;"13 WDH - patrol harcerski";TdIrSMvG-7
SC1_G56;1;IST-21266;"The Netherlands";"Scouting St. Martinus";rFfuAwcV-7
SC1_G56;1;IST-90673;"The Netherlands";"Sc.Burg.Welschen Meerhoven";pRg2Z57u-12
SC1_G56;1;IST-27230;"The Netherlands";"De Peelspeurders";0lE8J1mV-5
SC1_G56;1;IST-90673;"The Netherlands";"Sc.Burg.Welschen Meerhoven";b2oICB2J-11
SC1_G56;1;IST-84861;"Czech Republic";Třebechovice;TioXgRdc-4
SC1_G56;1;IST-12701;Poland;"13 WDH - patrol harcerski";tI9FBcIs-6
SC1_G56;1;IST-21266;"The Netherlands";"Scouting St. Martinus";9xUpiFQP-6
SC1_G56;1;IST-27230;"The Netherlands";"De Peelspeurders";ycWZdHAG-6
SC1_G56;1;IST-84861;"Czech Republic";Třebechovice;wQqPzSS2-3
SC1_G57;1;IST-97382;"The Netherlands";"Scouting Ewijk";1laeZXc5-17
SC1_G57;1;;Poland;;kqJViHxi-50
SC1_G57;1;;Poland;;9i5HfgPu-51
SC1_G57;1;IST-23477;Germany;"DPSG Stamm Alzenau";g3NoZk5g-12
SC1_G57;1;IST-31582;Germany;"Stamm von Berg";OzpdyeQM-16
SC1_G57;1;IST-23477;Germany;"DPSG Stamm Alzenau";26UBkFEa-13
SC1_G57;1;IST-31582;Germany;"Stamm von Berg";UZaRlY7B-15
SC1_G57;1;IST-17058;Germany;"St. Bernhard";FCpQYIJ4-10
SC1_G57;1;IST-17058;Germany;"St. Bernhard";FuHCADSV-11
SC1_G57;1;IST-97382;"The Netherlands";"Scouting Ewijk";N7wbaNXn-18
SC1_G58;1;IST-19768;"United States";"Troop 681 Basel";zbKZrgQM-2
SC1_G58;1;IST-49187;"The Netherlands";"St. Stanislaus";G7UNW6ug-18
SC1_G58;1;IST-46593;Germany;"DPSG Wegberg";SaDFOBj9-23
SC1_G58;1;IST-18827;"Czech Republic";Ginkgo;wsxKCDOT-8
SC1_G58;1;IST-19768;"United States";"Troop 681 Basel";Jwc5d7WG-1
SC1_G58;1;IST-49187;"The Netherlands";"St. Stanislaus";fB5ogjrw-19
SC1_G58;1;IST-19768;"United States";"Troop 681 Basel";v62XB0qA-3
SC1_G58;1;IST-18827;"Czech Republic";Ginkgo;mDADbOUa-9
SC1_G58;1;IST-20119;Poland;"7 DH Arkana";bHcxD1Kh-14
SC1_G58;1;IST-46593;Germany;"DPSG Wegberg";LgwXknRo-24
SC1_G58;1;IST-20119;Poland;"7 DH Arkana";7fP78ooO-15
SC1_G59;1;IST-11133;Germany;"DPSG Kempen";86LSciOB-49
SC1_G59;1;IST-11133;Germany;"DPSG Kempen";bPRsyj17-48
SC1_G59;1;IST-10208;"The Netherlands";"Scouting St. Martinus Beek";VHjep5YJ-10
SC1_G59;1;IST-10208;"The Netherlands";"Scouting St. Martinus Beek";PLGQCLtE-11
SC1_G59;1;IST-75688;"The Netherlands";"St. Rumoldus";7SwTmzi5-16
SC1_G59;1;IST-75688;"The Netherlands";"St. Rumoldus";RYUcaW2f-15
SC1_G59;1;IST-45306;GB;"Ulrich Maurach";olpsz6e1-1
SC1_G59;1;IST-18827;"Czech Republic";Ginkgo;XppVMiWh-11
SC1_G59;1;IST-18827;"Czech Republic";Ginkgo;ObBKDJX2-10
SC1_G59;1;IST-12821;"United States";"Atomic Tacos";Qlmrkcdm-4
SC1_G59;1;IST-12821;"United States";"Atomic Tacos";oCMkv8tU-3
SC1_G60;1;IST-97908;"Czech Republic";Artemis/Ontario;B1gVunJk-5
SC1_G60;1;IST-17411;Germany;"Pfadfinder Erkelenz";BfAFpfOE-16
SC1_G60;1;IST-16807;"United States";"Troop 100";nIK4DA7k-1
SC1_G60;1;IST-97908;"Czech Republic";Artemis/Ontario;8rpW2UKB-6
SC1_G60;1;IST-18827;"Czech Republic";Ginkgo;dLulNaW6-13
SC1_G60;1;IST-18827;"Czech Republic";Ginkgo;KhbUFVDT-12
SC1_G60;1;IST-23477;Luxembourg;"DPSG Stamm Alzenau";gOsVWuOl-28
SC1_G60;1;IST-17411;Germany;"Pfadfinder Erkelenz";lutQadln-17
SC1_G60;1;IST-16807;"United States";"Troop 100";guga78ae-3
SC1_G60;1;IST-16807;"United States";"Troop 100";dXJhWd70-2
SC1_G60;1;IST-23477;Luxembourg;"DPSG Stamm Alzenau";p9rBI2So-29
SC1_G61;1;IST-19596;"United States";"Troop 240";l8FqaRu9-6
SC1_G61;1;IST-65379;"The Netherlands";"Scouting Johannes Vianney";73wRY9px-12
SC1_G61;1;IST-65379;"The Netherlands";"Scouting Johannes Vianney";qSJRrKwd-11
SC1_G61;1;IST-15385;"Czech Republic";"Junák - český skaut, středisko Oheň Most, z. s.";mbQFxYQM-4
SC1_G61;1;IST-15385;"Czech Republic";"Junák - český skaut, středisko Oheň Most, z. s.";ZVGKgi7u-3
SC1_G61;1;IST-17804;"United States";"Scout Troop 154 (Boys)";jPSIsYhE-6
SC1_G61;1;IST-19596;"United States";"Troop 240";MURAoUM9-7
SC1_G61;1;IST-18979;Belgium;"Central Brussels Scouts";C2whRTB0-13
SC1_G61;1;IST-18979;Belgium;"Central Brussels Scouts";D6gjLGw4-12
SC1_G61;1;IST-17804;"United States";"Scout Troop 154 (Boys)";sLS7eZXJ-5
SC1_G62;1;IST-19283;"Czech Republic";Stopaři;nRllO9lX-4
SC1_G62;1;IST-18688;"Czech Republic";Core;EUI5vtWy-11
SC1_G62;1;IST-18688;"Czech Republic";Core;5RG7QVdN-12
SC1_G62;1;IST-11133;Germany;"DPSG Kempen";DNKPFiKb-83
SC1_G62;1;IST-11133;Germany;"DPSG Kempen";BctAhYtX-82
SC1_G62;1;IST-11217;Poland;"424 DS ""Żywioły""";88xrBeZL-11
SC1_G62;1;IST-19283;"Czech Republic";Stopaři;u6SZk0nF-3
SC1_G62;1;IST-11217;Poland;"424 DS ""Żywioły""";tyd1wgns-10
SC1_G62;1;IST-13515;France;"Scout du Florival";aN7PIlR7-12
SC1_G62;1;IST-13515;France;"Scout du Florival";dIy2ltHl-13
SC1_G63;1;IST-12701;Poland;"13 WDH - patrol harcerski";NuKFGQ1e-9
SC1_G63;1;IST-84861;"Czech Republic";Třebechovice;oNw14Gzl-6
SC1_G63;1;;Poland;;Ns5Bhxoo-13
SC1_G63;1;IST-12701;Poland;"13 WDH - patrol harcerski";nsnqpHh8-8
SC1_G63;1;IST-10618;"The Netherlands";"Scouting Hubovra";ZskliGW3-1
SC1_G63;1;IST-83825;Poland;"FDDH 2";5T9kg4Lr-12
SC1_G63;1;IST-83825;Poland;"FDDH 2";aVEi9NDp-13
SC1_G63;1;IST-84861;"Czech Republic";Třebechovice;AOAaBgzk-5
SC1_G63;1;IST-10618;"The Netherlands";"Scouting Hubovra";8nCGbRkW-2
SC1_G63;1;;Hungary;;lYt71vaS-12
SC1_G64;1;;Poland;;MxVbAaIz-52
SC1_G64;1;IST-69112;"Czech Republic";"Dráčata Štěnovice";wK008ENI-13
SC1_G64;1;;Poland;;pY2QwCH5-53
SC1_G64;1;IST-27230;"The Netherlands";"De Peelspeurders";pHLe0890-7
SC1_G64;1;IST-31582;Germany;"Stamm von Berg";OgtaKGIA-18
SC1_G64;1;IST-69112;"Czech Republic";"Dráčata Štěnovice";JgmotUWA-14
SC1_G64;1;IST-85959;"The Netherlands";"St.Scouting Saffatin Maurik";IrR8M7SQ-1
SC1_G64;1;IST-85959;"The Netherlands";"St.Scouting Saffatin Maurik";yu48p1ag-2
SC1_G64;1;IST-27230;"The Netherlands";"De Peelspeurders";2Ka2Zyqq-8
SC1_G64;1;IST-31582;Germany;"Stamm von Berg";xme63jKM-17
SC1_G65;1;IST-17219;Poland;"13WDH patrol starszoharcerski";f6rKL6od-14
SC1_G65;1;IST-17058;Germany;"St. Bernhard";JibdhzBm-13
SC1_G65;1;IST-65379;"The Netherlands";"Scouting Johannes Vianney";haqm1OAx-13
SC1_G65;1;IST-65379;"The Netherlands";"Scouting Johannes Vianney";IgkTE80n-14
SC1_G65;1;IST-16807;"United States";"Troop 100";aVSzwwnC-4
SC1_G65;1;IST-17411;Germany;"Pfadfinder Erkelenz";7rzErZtP-18
SC1_G65;1;IST-17411;Germany;"Pfadfinder Erkelenz";3lhrANm0-19
SC1_G65;1;IST-16807;"United States";"Troop 100";ESWoMgRv-5
SC1_G65;1;IST-17219;Poland;"13WDH patrol starszoharcerski";IeyKeVjO-13
SC1_G65;1;IST-17058;Germany;"St. Bernhard";qw1gZwrd-12
SC1_G66;1;IST-17804;"United States";"Scout Troop 154 (Boys)";oDDVi5bs-7
SC1_G66;1;IST-90673;"The Netherlands";"Sc.Burg.Welschen Meerhoven";yVNjoTyO-13
SC1_G66;1;IST-90673;"The Netherlands";"Sc.Burg.Welschen Meerhoven";dLNd0qB2-14
SC1_G66;1;IST-15385;"Czech Republic";"Junák - český skaut, středisko Oheň Most, z. s.";uJWjwCXF-5
SC1_G66;1;IST-15385;"Czech Republic";"Junák - český skaut, středisko Oheň Most, z. s.";07bngGmx-6
SC1_G66;1;IST-17804;"United States";"Scout Troop 154 (Boys)";O8AdLjWI-8
SC1_G66;1;IST-11133;Germany;"DPSG Kempen";lqpk4421-85
SC1_G66;1;IST-19596;"United States";"Troop 240";Lum967Vt-8
SC1_G66;1;IST-19596;"United States";"Troop 240";VaJf8vYc-9
SC1_G66;1;IST-11133;Germany;"DPSG Kempen";JMfa2kq8-84
SC1_G67;1;IST-11217;Poland;"424 DS ""Żywioły""";G61Fzur0-13
SC1_G67;1;IST-18688;"Czech Republic";Core;GKWGtRKZ-14
SC1_G67;1;IST-23477;Germany;"DPSG Stamm Alzenau";CdUcNu0Z-15
SC1_G67;1;IST-84861;"Czech Republic";Třebechovice;P1TEXXbm-7
SC1_G67;1;IST-11217;Poland;"424 DS ""Żywioły""";wg2bDmoI-12
SC1_G67;1;IST-84861;"Czech Republic";Třebechovice;7fIo4VmF-8
SC1_G67;1;IST-18688;"Czech Republic";Core;bvKaZye8-13
