"Target Group";Subcamp;"Original Order Number";Country;"Troop Name";"Kid ID Code"
SC3_G35;3;IST-31582;Germany;"Stamm von Berg";S7YROO66-11
SC3_G35;3;IST-31582;Germany;"Stamm von Berg";uu1MrGog-12
SC3_G35;3;;Hungary;;DHV5sxuG-11
SC3_G35;3;IST-17075;Poland;"Strumień 58";u1fX9dYM-1
SC3_G35;3;IST-17075;Poland;"Strumień 58";Vkdo0CpO-2
SC3_G35;3;;Hungary;;A6w1nW8i-10
SC3_G35;3;IST-21250;"Czech Republic";"Ústecká dvojka";dTCsUE7z-17
SC3_G35;3;IST-90673;"The Netherlands";"Sc.Burg.Welschen Meerhoven";JxYalvby-34
SC3_G35;3;IST-90673;"The Netherlands";"Sc.Burg.Welschen Meerhoven";WOGO4hef-33
SC3_G36;3;IST-29006;"Czech Republic";Vizovice;kMIWZWUL-1
SC3_G36;3;;Poland;;DgNsKctK-47
SC3_G36;3;IST-29006;"Czech Republic";Vizovice;yOpTqIrs-2
SC3_G36;3;IST-29006;"Czech Republic";Vizovice;SmpZp9Er-3
SC3_G36;3;IST-12664;Poland;Silva;lV104MPn-12
SC3_G36;3;IST-13423;Germany;"DPSG Phönix Bonn";Yt1mGKbH-14
SC3_G36;3;IST-12664;Poland;Silva;j5xiPhDi-13
SC3_G36;3;;Poland;;hHmmxeET-46
SC3_G36;3;IST-13423;Germany;"DPSG Phönix Bonn";CaZ966EV-13
SC3_G37;3;IST-11762;"Czech Republic";JK;vv8g2P4R-12
SC3_G37;3;IST-13152;"The Netherlands";"Scouting Groessen";c7Rzv27t-5
SC3_G37;3;IST-18992;"The Netherlands";"Scouting St. Martinus";qyR4K9nZ-5
SC3_G37;3;IST-13607;"United States";"Troop 12";9xvtAsIW-23
SC3_G37;3;IST-37418;"United States";"SHAPE Troop 325B";chc7Q2lF-8
SC3_G37;3;IST-13152;"The Netherlands";"Scouting Groessen";frAHbtaX-4
SC3_G37;3;IST-37418;"United States";"SHAPE Troop 325B";5yteWY2c-7
SC3_G37;3;IST-11762;"Czech Republic";JK;XvQOVmMm-11
SC3_G37;3;IST-18992;"The Netherlands";"Scouting St. Martinus";QfUr60Lt-6
SC3_G37;3;IST-13607;"United States";"Troop 12";j0QCyXiE-22
SC3_G38;3;IST-90673;"The Netherlands";"Sc.Burg.Welschen Meerhoven";l59nRpvl-12
SC3_G38;3;IST-17219;Poland;"13WDH patrol starszoharcerski";hLg1QadV-9
SC3_G38;3;;Poland;;4KK7jnrc-26
SC3_G38;3;;Poland;;jlPmAnVp-27
SC3_G38;3;IST-19439;Poland;Nebula;gdk0o8Hg-10
SC3_G38;3;IST-17411;Germany;"Pfadfinder Erkelenz";mIApbNoo-17
SC3_G38;3;IST-17411;Germany;"Pfadfinder Erkelenz";0HGgVW3I-16
SC3_G38;3;IST-19439;Poland;Nebula;k76zvrvD-9
SC3_G38;3;IST-90673;"The Netherlands";"Sc.Burg.Welschen Meerhoven";QbR517PX-11
SC3_G38;3;IST-17219;Poland;"13WDH patrol starszoharcerski";gE5bp1f1-10
SC3_G39;3;IST-41645;Germany;"St Nikolaus Gangelt";9qLKWNzD-3
SC3_G39;3;IST-18787;"Czech Republic";"Junák - český skaut, středisko Podyjí Znojmo, z. s.";kgUYw2Gb-2
SC3_G39;3;IST-12948;"United States";Troop;ObVcJseB-4
SC3_G39;3;IST-12948;"United States";Troop;UY6xcseO-5
SC3_G39;3;IST-21250;"Czech Republic";"Ústecká dvojka";ipSUO5hb-20
SC3_G39;3;IST-21250;"Czech Republic";"Ústecká dvojka";XtdkeSXm-19
SC3_G39;3;IST-32540;"Czech Republic";Platan;PZ5KEet2-15
SC3_G39;3;IST-32540;"Czech Republic";Platan;ixdjM7gs-16
SC3_G39;3;IST-41645;Germany;"St Nikolaus Gangelt";s9emMaPm-4
SC3_G39;3;IST-18787;"Czech Republic";"Junák - český skaut, středisko Podyjí Znojmo, z. s.";GUwP2SxB-1
SC3_G40;3;IST-90673;"The Netherlands";"Sc.Burg.Welschen Meerhoven";qoTa598T-35
SC3_G40;3;IST-90673;"The Netherlands";"Sc.Burg.Welschen Meerhoven";NhS4exLv-36
SC3_G40;3;IST-17075;Poland;"Strumień 58";SfPJe3qF-3
SC3_G40;3;IST-17075;Poland;"Strumień 58";eoVZjFnn-4
SC3_G40;3;IST-18992;"The Netherlands";"Scouting St. Martinus";BMU4DdUP-7
SC3_G40;3;IST-47786;"United States";"Troop 21";SHArUZoI-11
SC3_G40;3;IST-49187;"The Netherlands";"St. Stanislaus";xXZVlw5m-9
SC3_G40;3;IST-49187;"The Netherlands";"St. Stanislaus";hCKVhEWQ-8
SC3_G40;3;IST-47786;"United States";"Troop 21";35qSfImi-12
SC3_G40;3;IST-18992;"The Netherlands";"Scouting St. Martinus";HwOu98IK-8
SC3_G41;3;IST-19439;Poland;Nebula;jhBqx9Pp-11
SC3_G41;3;IST-31582;Germany;"Stamm von Berg";yOOtiTYJ-14
SC3_G41;3;IST-13423;Germany;"DPSG Phönix Bonn";ywQ9ec7j-15
SC3_G41;3;IST-29006;"Czech Republic";Vizovice;lGPyE7MW-5
SC3_G41;3;IST-13515;France;"Scout du Florival";7UoPzN5b-12
SC3_G41;3;IST-29006;"Czech Republic";Vizovice;czdEKCTR-4
SC3_G41;3;IST-13515;France;"Scout du Florival";OsxUJIc6-13
SC3_G41;3;IST-13423;Germany;"DPSG Phönix Bonn";CaIXwXKg-16
SC3_G41;3;IST-31582;Germany;"Stamm von Berg";tRlBWkZa-13
SC3_G41;3;IST-19439;Poland;Nebula;d9XeiNzS-12
SC3_G42;3;IST-18827;"Czech Republic";Ginkgo;fb6VGhVC-2
SC3_G42;3;IST-18827;"Czech Republic";Ginkgo;6qUWdZQS-1
SC3_G42;3;IST-18827;"Czech Republic";Ginkgo;QKlbgWSm-3
SC3_G42;3;IST-13607;"United States";"Troop 12";rzRMPI5I-25
SC3_G42;3;;Hungary;;77iEO9jY-12
SC3_G42;3;IST-13152;"The Netherlands";"Scouting Groessen";2pmRZiap-6
SC3_G42;3;IST-13607;"United States";"Troop 12";T3XQDTou-24
SC3_G42;3;IST-13152;"The Netherlands";"Scouting Groessen";zu3IC8gh-7
SC3_G42;3;IST-37418;"United States";"SHAPE Troop 325B";vZwlsJOj-9
SC3_G42;3;IST-37418;"United States";"SHAPE Troop 325B";Ek8U3svZ-10
SC3_G42;3;;Poland;;u3zA4iim-13
SC3_G43;3;;Poland;;oEejNUEd-29
SC3_G43;3;IST-18992;"The Netherlands";"Scouting St. Martinus";wCVSj7vF-10
SC3_G43;3;IST-12701;Poland;"13 WDH - patrol harcerski";9L9QMEqQ-1
SC3_G43;3;IST-12701;Poland;"13 WDH - patrol harcerski";qXsX3Bqy-2
SC3_G43;3;IST-12701;Poland;"13 WDH - patrol harcerski";xolgXeQO-3
SC3_G43;3;IST-17411;Germany;"Pfadfinder Erkelenz";6vCQulsm-3
SC3_G43;3;IST-17411;Germany;"Pfadfinder Erkelenz";jySkvkVX-2
SC3_G43;3;IST-17411;Germany;"Pfadfinder Erkelenz";B9b0efEk-1
SC3_G43;3;;Poland;;UsARkOap-28
SC3_G43;3;IST-18992;"The Netherlands";"Scouting St. Martinus";sjwGOlIm-9
SC3_G44;3;IST-18787;"Czech Republic";"Junák - český skaut, středisko Podyjí Znojmo, z. s.";RWWunmv9-4
SC3_G44;3;IST-18787;"Czech Republic";"Junák - český skaut, středisko Podyjí Znojmo, z. s.";CiOrTxVo-3
SC3_G44;3;IST-17219;Poland;"13WDH patrol starszoharcerski";OtLHQYP2-12
SC3_G44;3;IST-17219;Poland;"13WDH patrol starszoharcerski";gsbTozya-11
SC3_G44;3;IST-19439;Poland;Nebula;C23nxSbC-13
SC3_G44;3;IST-17411;Germany;"Pfadfinder Erkelenz";RQAt1KgW-18
SC3_G44;3;IST-17411;Germany;"Pfadfinder Erkelenz";b5hONqTn-19
SC3_G44;3;IST-19439;Poland;Nebula;awKY2CZk-14
SC3_G44;3;IST-11762;"Czech Republic";JK;77hgFX7o-14
SC3_G44;3;IST-11762;"Czech Republic";JK;T8zedLpz-13
SC3_G45;3;IST-90673;"The Netherlands";"Sc.Burg.Welschen Meerhoven";dhoNUNCM-13
SC3_G45;3;IST-90673;"The Netherlands";"Sc.Burg.Welschen Meerhoven";wdEsSZse-14
SC3_G45;3;IST-49187;"The Netherlands";"St. Stanislaus";Lox0BUqg-10
SC3_G45;3;IST-49187;"The Netherlands";"St. Stanislaus";hctirOyc-11
SC3_G45;3;IST-12948;"United States";Troop;xkvlesoS-6
SC3_G45;3;IST-12948;"United States";Troop;lVEfgpSB-7
SC3_G45;3;IST-32540;"Czech Republic";Platan;wFr1c5wg-18
SC3_G45;3;IST-32540;"Czech Republic";Platan;vfPRt5Wd-17
SC3_G45;3;IST-18827;"Czech Republic";Ginkgo;exHTqpNo-5
SC3_G45;3;IST-18827;"Czech Republic";Ginkgo;IFtAgcGj-4
SC3_G46;3;IST-41645;Germany;"St Nikolaus Gangelt";ThkEBjHf-6
SC3_G46;3;IST-19439;Poland;Nebula;JOQefOHA-15
SC3_G46;3;IST-19439;Poland;Nebula;VEBdHNlM-16
SC3_G46;3;IST-31582;Germany;"Stamm von Berg";C4IOME8z-15
SC3_G46;3;IST-17075;Poland;"Strumień 58";2mOBjnoY-6
SC3_G46;3;IST-17075;Poland;"Strumień 58";w91hp95N-5
SC3_G46;3;IST-41645;Germany;"St Nikolaus Gangelt";CcusJXAu-5
SC3_G46;3;IST-31582;Germany;"Stamm von Berg";YuC3NlFl-16
SC3_G46;3;IST-10618;"The Netherlands";"Scouting Hubovra";HMjzpfyF-1
SC3_G46;3;IST-10618;"The Netherlands";"Scouting Hubovra";6wYHdjF5-2
SC3_G47;3;IST-15861;"Czech Republic";"Bílý los";upgnZpuK-5
SC3_G47;3;IST-13607;"United States";"Troop 12";RBbnRFyn-1
SC3_G47;3;IST-15861;"Czech Republic";"Bílý los";loDut86K-6
SC3_G47;3;;Poland;;HAnWTsbb-14
SC3_G47;3;;Poland;;6EQ3DxfJ-15
SC3_G47;3;IST-89120;"United States";"Troop 164 Sembach";JhIGT2nv-2
SC3_G47;3;IST-89120;"United States";"Troop 164 Sembach";Y8dlxwXU-1
SC3_G47;3;IST-13607;"United States";"Troop 12";A4QbAZrl-3
SC3_G47;3;IST-13607;"United States";"Troop 12";jKcTASyV-2
SC3_G48;3;IST-29006;"Czech Republic";Vizovice;xdYVdUNg-7
SC3_G48;3;IST-37418;"United States";"SHAPE Troop 325B";OXv0np3F-11
SC3_G48;3;IST-29006;"Czech Republic";Vizovice;0ElXh031-6
SC3_G48;3;IST-18827;"Czech Republic";Ginkgo;3wnWF1Na-7
SC3_G48;3;IST-13515;France;"Scout du Florival";skprBzWg-15
SC3_G48;3;IST-37418;"United States";"SHAPE Troop 325B";YUeSSGVm-12
SC3_G48;3;IST-13423;Germany;"DPSG Phönix Bonn";jINz7XNh-17
SC3_G48;3;IST-18827;"Czech Republic";Ginkgo;umRGU1Tq-6
SC3_G48;3;IST-13515;France;"Scout du Florival";7X8Lqte1-14
SC3_G48;3;IST-13423;Germany;"DPSG Phönix Bonn";7Yy6V9zW-18
SC3_G49;3;;Poland;;LQdopHwB-30
SC3_G49;3;IST-13152;"The Netherlands";"Scouting Groessen";07pni1b9-8
SC3_G49;3;;Poland;;qv5CFCou-31
SC3_G49;3;IST-13152;"The Netherlands";"Scouting Groessen";UPqEj3SJ-9
SC3_G49;3;IST-13607;"United States";"Troop 12";eyksUvr3-27
SC3_G49;3;IST-13607;"United States";"Troop 12";JpLBmLul-26
SC3_G49;3;IST-12701;Poland;"13 WDH - patrol harcerski";UJSTiRmM-4
SC3_G49;3;IST-12701;Poland;"13 WDH - patrol harcerski";i4BWbU7M-5
SC3_G49;3;IST-17697;Poland;Feniksiątka;VdqZJJt8-3
SC3_G49;3;IST-17697;Poland;Feniksiątka;8Llsxl83-2
SC3_G49;3;IST-17697;Poland;Feniksiątka;PfMtmA7y-1
SC3_G50;3;IST-18827;"Czech Republic";Ginkgo;IT57AwqT-8
SC3_G50;3;IST-11762;"Czech Republic";JK;zWAC3YCJ-16
SC3_G50;3;IST-11762;"Czech Republic";JK;s3aM1aDk-15
SC3_G50;3;IST-18787;"Czech Republic";"Junák - český skaut, středisko Podyjí Znojmo, z. s.";5zyRR6i2-6
SC3_G50;3;IST-17411;Germany;"Pfadfinder Erkelenz";GVTiL9NG-20
SC3_G50;3;IST-17411;Germany;"Pfadfinder Erkelenz";64fO4UaE-21
SC3_G50;3;IST-17219;Poland;"13WDH patrol starszoharcerski";3yVQWu4i-14
SC3_G50;3;IST-17219;Poland;"13WDH patrol starszoharcerski";y6b1dZUz-13
SC3_G50;3;IST-18787;"Czech Republic";"Junák - český skaut, středisko Podyjí Znojmo, z. s.";zZwagk4w-5
SC3_G50;3;IST-18827;"Czech Republic";Ginkgo;1tsgH3Og-9
SC3_G51;3;IST-49187;"The Netherlands";"St. Stanislaus";bRjIpYHM-12
SC3_G51;3;IST-90673;"The Netherlands";"Sc.Burg.Welschen Meerhoven";AGT4tMgg-15
SC3_G51;3;IST-90673;"The Netherlands";"Sc.Burg.Welschen Meerhoven";SBbJn2qb-16
SC3_G51;3;IST-32540;"Czech Republic";Platan;HiWgIhiP-20
SC3_G51;3;IST-32540;"Czech Republic";Platan;EsiagQvo-19
SC3_G51;3;IST-12948;"United States";Troop;uk7WHOwu-9
SC3_G51;3;IST-17697;Poland;Feniksiątka;Mdl5ynlh-5
SC3_G51;3;IST-17697;Poland;Feniksiątka;BkRJaM8j-4
SC3_G51;3;IST-12948;"United States";Troop;bQYEcZUT-8
SC3_G51;3;IST-49187;"The Netherlands";"St. Stanislaus";cRgnL5YA-13
SC3_G52;3;IST-31582;Germany;"Stamm von Berg";9N9uljf6-18
SC3_G52;3;IST-18827;"Czech Republic";Ginkgo;6MTuRzwl-10
SC3_G52;3;IST-18827;"Czech Republic";Ginkgo;aLO76DRA-11
SC3_G52;3;IST-31582;Germany;"Stamm von Berg";2axOUtWn-17
SC3_G52;3;IST-10618;"The Netherlands";"Scouting Hubovra";Ta6cFuZu-3
SC3_G52;3;IST-10618;"The Netherlands";"Scouting Hubovra";KgA7mzyM-4
SC3_G52;3;IST-17075;Poland;"Strumień 58";7jYZqzKv-7
SC3_G52;3;IST-41645;Germany;"St Nikolaus Gangelt";Qs515dU8-7
SC3_G52;3;IST-17075;Poland;"Strumień 58";nP0fzdkI-8
SC3_G52;3;IST-41645;Germany;"St Nikolaus Gangelt";D3900ToP-8
SC3_G53;3;IST-29006;"Czech Republic";Vizovice;eTfdNBWA-8
SC3_G53;3;;Poland;;tQiNjQqk-33
SC3_G53;3;IST-17697;Poland;Feniksiątka;h95UNUKg-7
SC3_G53;3;IST-13607;"United States";"Troop 12";AQ83B9Ez-5
SC3_G53;3;IST-13607;"United States";"Troop 12";Bs88wd8S-4
SC3_G53;3;IST-17697;Poland;Feniksiątka;hhi3Hq4m-6
SC3_G53;3;IST-13423;Germany;"DPSG Phönix Bonn";d1tjvg9f-19
SC3_G53;3;;Poland;;occRTij6-32
SC3_G53;3;IST-29006;"Czech Republic";Vizovice;XBknCRmT-9
SC3_G53;3;IST-13423;Germany;"DPSG Phönix Bonn";A6dCtYNw-20
SC3_G54;3;IST-13515;France;"Scout du Florival";RNmKpfuU-17
SC3_G54;3;IST-13607;"United States";"Troop 12";hM4AZlip-28
SC3_G54;3;IST-13607;"United States";"Troop 12";ULgUnyJv-29
SC3_G54;3;IST-13515;France;"Scout du Florival";UmoP4FcX-16
SC3_G54;3;IST-18827;"Czech Republic";Ginkgo;Ak8tIMZs-12
SC3_G54;3;IST-18827;"Czech Republic";Ginkgo;f04PKR7V-13
SC3_G54;3;IST-13152;"The Netherlands";"Scouting Groessen";GFtJgwUQ-10
SC3_G54;3;IST-13152;"The Netherlands";"Scouting Groessen";Mzt6HLlc-11
SC3_G54;3;IST-18787;"Czech Republic";"Junák - český skaut, středisko Podyjí Znojmo, z. s.";W4FNm1gb-8
SC3_G54;3;IST-18787;"Czech Republic";"Junák - český skaut, středisko Podyjí Znojmo, z. s.";57UXI2A4-7
SC3_G55;3;IST-49187;"The Netherlands";"St. Stanislaus";A1nUU4u6-14
SC3_G55;3;IST-17411;Germany;"Pfadfinder Erkelenz";OOXtZCSq-23
SC3_G55;3;IST-12701;Poland;"13 WDH - patrol harcerski";uzCeVWUE-6
SC3_G55;3;IST-17468;Poland;71N;PwiKm28B-2
SC3_G55;3;IST-17468;Poland;71N;CFMGOkNa-1
SC3_G55;3;IST-12701;Poland;"13 WDH - patrol harcerski";aeCyfc9V-7
SC3_G55;3;IST-17697;Poland;Feniksiątka;Y3HsMODR-9
SC3_G55;3;IST-49187;"The Netherlands";"St. Stanislaus";s3vVeYLr-15
SC3_G55;3;IST-17411;Germany;"Pfadfinder Erkelenz";LQTYGFvE-22
SC3_G55;3;IST-17697;Poland;Feniksiątka;X2cLyouj-8
SC3_G56;3;IST-31679;Poland;"74 GDH „Kotwice”";x44GRorw-1
SC3_G56;3;IST-15385;"Czech Republic";"Junák - český skaut, středisko Oheň Most, z. s.";caDSMDbz-2
SC3_G56;3;IST-51638;"United States";"Scouting America Troop 325G";hdF2CcCX-1
SC3_G56;3;IST-11762;"Czech Republic";JK;f4PbKMll-17
SC3_G56;3;IST-15385;"Czech Republic";"Junák - český skaut, středisko Oheň Most, z. s.";8DVRwtuV-1
SC3_G56;3;IST-51638;"United States";"Scouting America Troop 325G";ksTVe8wt-2
SC3_G56;3;IST-11762;"Czech Republic";JK;Iohk8dRx-18
SC3_G56;3;IST-31582;Germany;"Stamm von Berg";WXykatnD-19
SC3_G56;3;IST-31679;Poland;"74 GDH „Kotwice”";PMgHljv5-2
SC3_G56;3;IST-31582;Germany;"Stamm von Berg";OdVDiqUs-20
SC3_G57;3;IST-90673;"The Netherlands";"Sc.Burg.Welschen Meerhoven";T4LjlrfG-17
SC3_G57;3;IST-31679;Poland;"74 GDH „Kotwice”";vpUYfD6n-3
SC3_G57;3;;Poland;;99LXXKe9-34
SC3_G57;3;IST-90673;"The Netherlands";"Sc.Burg.Welschen Meerhoven";raNRkgqP-18
SC3_G57;3;IST-10618;"The Netherlands";"Scouting Hubovra";zilvy0bR-5
SC3_G57;3;IST-10618;"The Netherlands";"Scouting Hubovra";mMSAPOj6-6
SC3_G57;3;IST-31679;Poland;"74 GDH „Kotwice”";yJvVr1ZO-4
SC3_G57;3;IST-17075;Poland;"Strumień 58";TgBYL5mn-10
SC3_G57;3;IST-17075;Poland;"Strumień 58";72CGqsnn-9
SC3_G57;3;;Poland;;wqSIKbrY-35
SC3_G58;3;IST-31679;Poland;"74 GDH „Kotwice”";JErTKEgr-6
SC3_G58;3;IST-29006;"Czech Republic";Vizovice;nf9CJEJu-11
SC3_G58;3;IST-41645;Germany;"St Nikolaus Gangelt";ctHQ6EV7-10
SC3_G58;3;IST-13423;Germany;"DPSG Phönix Bonn";GYgv8oQa-22
SC3_G58;3;IST-31679;Poland;"74 GDH „Kotwice”";H96UPc63-5
SC3_G58;3;IST-11470;"Czech Republic";"Sluneční údolí";hGjU190e-1
SC3_G58;3;IST-41645;Germany;"St Nikolaus Gangelt";VyP51FPa-9
SC3_G58;3;IST-29006;"Czech Republic";Vizovice;TAcUrOJc-10
SC3_G58;3;IST-11470;"Czech Republic";"Sluneční údolí";QjGnrBtG-2
SC3_G58;3;IST-13423;Germany;"DPSG Phönix Bonn";u8Vp3i3i-21
SC3_G59;3;IST-13152;"The Netherlands";"Scouting Groessen";kjCQr3Z6-13
SC3_G59;3;IST-13607;"United States";"Troop 12";52alKAhQ-6
SC3_G59;3;IST-13152;"The Netherlands";"Scouting Groessen";GzEh2YOb-12
SC3_G59;3;IST-17468;Poland;71N;zkmW4RKQ-4
SC3_G59;3;IST-31679;Poland;"74 GDH „Kotwice”";npxdNdPW-7
SC3_G59;3;IST-17468;Poland;71N;NYgyeDqb-3
SC3_G59;3;IST-31679;Poland;"74 GDH „Kotwice”";NuOIlToe-8
SC3_G59;3;IST-49187;"The Netherlands";"St. Stanislaus";ZP1FSztM-17
SC3_G59;3;IST-49187;"The Netherlands";"St. Stanislaus";I1J9LnTn-16
SC3_G59;3;IST-13607;"United States";"Troop 12";XRMYyqqF-7
SC3_G60;3;IST-13607;"United States";"Troop 12";hP3vT9TN-30
SC3_G60;3;IST-31582;Germany;"Stamm von Berg";XjPXeVwv-22
SC3_G60;3;IST-10409;Poland;Dianthus;cAHrWNYf-1
SC3_G60;3;IST-10409;Poland;Dianthus;Nr1Ytg1Y-2
SC3_G60;3;IST-13515;France;"Scout du Florival";CKvufeQ3-18
SC3_G60;3;IST-13515;France;"Scout du Florival";1WZ1nJH6-19
SC3_G60;3;IST-17411;Germany;"Pfadfinder Erkelenz";nDdC6cKx-24
SC3_G60;3;IST-17411;Germany;"Pfadfinder Erkelenz";357gME0f-25
SC3_G60;3;IST-13607;"United States";"Troop 12";IxzPJ39V-31
SC3_G60;3;IST-31582;Germany;"Stamm von Berg";y9TVbU4P-21
SC3_G61;3;IST-15385;"Czech Republic";"Junák - český skaut, středisko Oheň Most, z. s.";flDoSZMS-4
SC3_G61;3;IST-10409;Poland;Dianthus;8l94D9wa-3
SC3_G61;3;;Poland;;ba9d5S0o-37
SC3_G61;3;IST-10409;Poland;Dianthus;iW2vxgqV-4
SC3_G61;3;IST-12701;Poland;"13 WDH - patrol harcerski";KwopxRvw-8
SC3_G61;3;IST-12701;Poland;"13 WDH - patrol harcerski";CgHYlaky-9
SC3_G61;3;IST-15385;"Czech Republic";"Junák - český skaut, středisko Oheň Most, z. s.";B5WTuLMp-3
SC3_G61;3;IST-51638;"United States";"Scouting America Troop 325G";KMlzUtR8-4
SC3_G61;3;IST-51638;"United States";"Scouting America Troop 325G";1JMrRsqK-3
SC3_G61;3;;Poland;;p6qtrFrG-36
SC3_G62;3;IST-11762;"Czech Republic";JK;daX0kft6-19
SC3_G62;3;IST-11470;"Czech Republic";"Sluneční údolí";dwWLrdDr-4
SC3_G62;3;IST-10618;"The Netherlands";"Scouting Hubovra";nP2rDGSW-8
SC3_G62;3;IST-10618;"The Netherlands";"Scouting Hubovra";M0MsvPza-7
SC3_G62;3;IST-17075;Poland;"Strumień 58";YV00wfRc-11
SC3_G62;3;IST-17075;Poland;"Strumień 58";5oKulakX-12
SC3_G62;3;IST-11762;"Czech Republic";JK;gjL0bWYm-20
SC3_G62;3;IST-10409;Poland;Dianthus;wO77T5Rp-5
SC3_G62;3;IST-10409;Poland;Dianthus;MYr4hrhY-6
SC3_G62;3;IST-11470;"Czech Republic";"Sluneční údolí";m1fo1PRZ-3
SC3_G63;3;IST-13423;Germany;"DPSG Phönix Bonn";c9kZ0GEB-24
SC3_G63;3;IST-90673;"The Netherlands";"Sc.Burg.Welschen Meerhoven";xJarhaNh-20
SC3_G63;3;IST-90673;"The Netherlands";"Sc.Burg.Welschen Meerhoven";orvOCXGM-19
SC3_G63;3;IST-29006;"Czech Republic";Vizovice;qUiuvvSq-13
SC3_G63;3;IST-29006;"Czech Republic";Vizovice;OWFDeqVi-12
SC3_G63;3;IST-10409;Poland;Dianthus;hxqu6vT4-7
SC3_G63;3;IST-10409;Poland;Dianthus;jhLRqwYW-8
SC3_G63;3;IST-49187;"The Netherlands";"St. Stanislaus";gGIGK51O-18
SC3_G63;3;IST-49187;"The Netherlands";"St. Stanislaus";OHo0VVuC-19
SC3_G63;3;IST-13423;Germany;"DPSG Phönix Bonn";LpYDE8Ko-23
SC3_G64;3;IST-13607;"United States";"Troop 12";InWiJHHc-32
SC3_G64;3;IST-13152;"The Netherlands";"Scouting Groessen";0iPKs0PS-14
SC3_G64;3;IST-13152;"The Netherlands";"Scouting Groessen";FZbDYmbE-15
SC3_G64;3;IST-41645;Germany;"St Nikolaus Gangelt";bgQrkDYq-11
SC3_G64;3;IST-41645;Germany;"St Nikolaus Gangelt";ONWUSqBM-12
SC3_G64;3;IST-13607;"United States";"Troop 12";VHHy9i6o-33
SC3_G64;3;;Poland;;vn6Whnox-39
SC3_G64;3;IST;Poland;Feniksiaki ;LxBEKWeY-2
SC3_G64;3;IST;Poland;Feniksiaki ;jrhwLouT-1
SC3_G64;3;;Poland;;CyeMtpIq-38
SC3_G65;3;IST-10640;Germany;"DPSG Obertürkheim Stamm St.  Franziskus";emJ1hLaU-3
SC3_G65;3;IST-17335;"The Netherlands";"Scoutinggroep de Meuleberg";ErAsOtCk-4
SC3_G65;3;IST-10640;Germany;"DPSG Obertürkheim Stamm St.  Franziskus";CSDKDpFi-1
SC3_G65;3;IST-10640;Germany;"DPSG Obertürkheim Stamm St.  Franziskus";5tfvAfIG-2
SC3_G65;3;IST-17468;Poland;71N;nNOAgXgu-5
SC3_G65;3;IST-13607;"United States";"Troop 12";CG8e1Xj4-8
SC3_G65;3;IST-13607;"United States";"Troop 12";hR52WeJC-9
SC3_G65;3;IST-17468;Poland;71N;KvOf8Y4J-6
SC3_G65;3;IST-17335;"The Netherlands";"Scoutinggroep de Meuleberg";sXcwOeDW-5
SC3_G66;3;IST-13515;France;"Scout du Florival";pRL2HrwM-20
SC3_G66;3;IST-13515;France;"Scout du Florival";MfdamWoz-21
SC3_G66;3;IST-11470;"Czech Republic";"Sluneční údolí";WhvWoyRU-5
SC3_G66;3;IST-51638;"United States";"Scouting America Troop 325G";rA0rqano-5
SC3_G66;3;IST-51638;"United States";"Scouting America Troop 325G";DL8N0gLW-6
SC3_G66;3;IST-15385;"Czech Republic";"Junák - český skaut, středisko Oheň Most, z. s.";llp42GxP-6
SC3_G66;3;IST-15385;"Czech Republic";"Junák - český skaut, středisko Oheň Most, z. s.";u0fLAp38-5
SC3_G66;3;IST-11470;"Czech Republic";"Sluneční údolí";FNeREyme-6
SC3_G66;3;IST;Poland;Feniksiaki ;PCqSxbKe-4
SC3_G66;3;IST;Poland;Feniksiaki ;obeoPzla-3
SC3_G67;3;IST-49187;"The Netherlands";"St. Stanislaus";sNCbJ4oE-21
SC3_G67;3;IST-12701;Poland;"13 WDH - patrol harcerski";gShX5Zix-10
SC3_G67;3;IST-17075;Poland;"Strumień 58";xNSCC778-14
SC3_G67;3;IST-12701;Poland;"13 WDH - patrol harcerski";RY4LBxHn-11
SC3_G67;3;IST;Poland;Feniksiaki ;WEpBake2-6
SC3_G67;3;IST;Poland;Feniksiaki ;aPYOiXov-5
SC3_G67;3;IST-10618;"The Netherlands";"Scouting Hubovra";hOzouyG4-9
SC3_G67;3;IST-10618;"The Netherlands";"Scouting Hubovra";9sfdByaA-10
SC3_G67;3;IST-49187;"The Netherlands";"St. Stanislaus";8uHNl2he-20
SC3_G67;3;IST-17075;Poland;"Strumień 58";856mEn5M-13
SC3_G68;3;IST-95252;"Czech Republic";"Anikrok a Dvojka";mVNzZSr4-2
SC3_G68;3;IST-95252;"Czech Republic";"Anikrok a Dvojka";iDt0l8Y2-1
SC3_G68;3;IST;Poland;Feniksiaki ;nISu7DsS-8
SC3_G68;3;;Poland;;PmtNUqu2-40
SC3_G68;3;;Poland;;AjCOTFDm-41
SC3_G68;3;IST;Poland;Feniksiaki ;Ss2EegQ0-7
SC3_G68;3;IST-32540;"Czech Republic";Platan;2zxOVNrt-2
SC3_G68;3;IST-13423;Germany;"DPSG Phönix Bonn";OhG5Ng7v-26
SC3_G68;3;IST-13423;Germany;"DPSG Phönix Bonn";nTHUFwhI-25
SC3_G68;3;IST-32540;"Czech Republic";Platan;CjwtBtiN-1
SC4_G01;4;IST-12821;"United States";"Atomic Tacos";e5ArfkXH-10
SC4_G01;4;IST-70768;"The Netherlands";"Intercamp Nederland";vXeOmb2r-3
SC4_G01;4;IST-70768;"The Netherlands";"Intercamp Nederland";dLk0KWZx-2
